Name,Surface,Price,Lieu,Chambres,Pièces,Etage,Code_postal,Arrondissement
Appartement à louer,33.0,1500,"Gambetta, Paris 20ème (75020)",2.0,2.0,2.0,75020,20.0
Appartement à louer - Colocation,92.0,999,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",5.0,6.0,4.0,75020,20.0
Appartement à louer,33.0,1600,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",2.0,2.0,3.0,75018,18.0
Studio à louer - logement étudiant,16.0,700,"Violet Commerce, Paris 15ème (75015)",0.0,1.0,2.0,75015,15.0
Appartement à louer,40.0,1330,Paris 14ème (75014),1.0,2.0,4.0,75014,14.0
Appartement à louer,66.0,2290,"Dupleix-Motte Picquet, Paris (75015)",2.0,3.0,,75015,
Appartement à louer,48.0,3112,"Notre Dame des Champs, Paris 6ème (75006)",1.0,2.0,1.0,75006,6.0
Appartement à louer,57.0,2490,Paris 15ème (75015),1.0,2.0,,75015,15.0
Appartement à louer,23.0,1100,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,15.0,1500,"Sorbonne, Paris (75005)",0.0,1.0,,75005,
Appartement à louer,29.0,1290,"Ecole Militaire, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,129.0,4329,"Porte Dauphine, Paris 16ème (75016)",3.0,5.0,6.0,75016,16.0
Studio à louer,46.0,1589,"Muette Sud, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,45.0,1887,Paris 8ème (75008),1.0,2.0,,75008,8.0
Appartement à louer,20.0,1190,"Saint Gervais, Paris (75004)",0.0,1.0,,75004,
Appartement à louer,50.0,2800,"Triangle d'Or, Paris 8ème (75008)",1.0,2.0,4.0,75008,8.0
Appartement à louer - Colocation,105.0,1237,"Cambronne-Garibaldi, Paris 15ème (75015)",5.0,6.0,4.0,75015,15.0
Studio à louer,25.0,885,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer,58.0,2066,"Porte Dauphine, Paris 16ème (75116)",1.0,2.0,7.0,75116,16.0
Appartement à louer,25.9,1000,"Secrétan, Paris 19ème (75019)",0.0,1.0,2.0,75019,19.0
Appartement à louer,9.0,640,"Saint Placide, Paris (75006)",0.0,1.0,,75006,
Appartement à louer,76.0,4900,"Muette Nord, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,114.1,6788,"Saint Philippe du Roule, Paris 8ème (75008)",2.0,4.0,,75008,8.0
Duplex à louer,20.0,1800,"Porte Dauphine, Paris 16ème (75116)",0.0,1.0,6.0,75116,16.0
Appartement à louer,16.0,2050,"Saint Gervais, Paris 4ème (75004)",0.0,1.0,4.0,75004,4.0
Appartement à louer,18.0,2150,"Courcelles-Wagram, Paris 17ème (75017)",0.0,1.0,1.0,75017,17.0
Appartement à louer,28.0,1450,"Pont de Flandre, Paris 19ème (75019)",0.0,1.0,4.0,75019,19.0
Appartement à louer,9.0,1060,"Porte Dauphine, Paris 16ème (75116)",0.0,1.0,6.0,75116,16.0
Appartement à louer,10.0,1500,"Chaillot, Paris 16ème (75116)",0.0,1.0,7.0,75116,16.0
Appartement à louer,35.0,1900,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,42.0,3180,"Saint Gervais, Paris 4ème (75004)",0.0,1.0,2.0,75004,4.0
Appartement à louer,19.0,1600,"Legendre-Lévis, Paris 17ème (75017)",0.0,1.0,6.0,75017,17.0
Appartement à louer,14.0,1500,"Muette Sud, Paris 16ème (75016)",0.0,1.0,2.0,75016,16.0
Appartement à louer,30.0,2500,"Legendre-Lévis, Paris 17ème (75017)",0.0,1.0,2.0,75017,17.0
Appartement à louer,11.0,1350,"Hoche-Friedland, Paris 8ème (75008)",0.0,1.0,6.0,75008,8.0
Appartement à louer,18.0,1750,"Chaillot, Paris 16ème (75116)",0.0,1.0,1.0,75116,16.0
Appartement à louer,20.0,1790,"Hoche-Friedland, Paris 8ème (75008)",0.0,1.0,6.0,75008,8.0
Appartement à louer,11.0,1200,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,2.0,75016,16.0
Appartement à louer,28.0,1800,"Manin-Jaurès, Paris 19ème (75019)",0.0,1.0,1.0,75019,19.0
Appartement à louer,243.9,6791,"Muette Nord, Paris 16ème (75016)",4.0,7.0,,75016,16.0
Appartement à louer,16.0,1200,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",13.0,13.0,,75018,18.0
Appartement à louer,21.0,1700,"Batignolles-Cardinet, Paris (75017)",0.0,1.0,,75017,
Appartement à louer,55.0,2300,Paris 16ème (75016),1.0,2.0,1.0,75016,16.0
Hôtel particulier à louer,450.0,25000,Paris 16ème (75116),5.0,7.0,,75116,16.0
Appartement à louer,77.0,3250,"Hoche-Friedland, Paris 8ème (75008)",2.0,4.0,,75008,8.0
Appartement à louer,17.0,1200,"Cambronne-Garibaldi, Paris 15ème (75015)",0.0,1.0,2.0,75015,15.0
Studio à louer,17.0,995,"Violet Commerce, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,47.9,1639,"Buttes Chaumont, Paris 19ème (75019)",2.0,3.0,1.0,75019,19.0
Appartement à louer,92.0,10000,Paris 8ème (75008),2.0,3.0,6.0,75008,8.0
Appartement à louer,109.0,3570,Paris 1er (75001),2.0,3.0,6.0,75001,1.0
Duplex à louer,27.0,1700,Paris 4ème (75004),1.0,2.0,,75004,4.0
Appartement à louer,200.0,9000,"Gros Caillou, Paris 7ème (75007)",4.0,6.0,,75007,7.0
Duplex à louer,73.0,2100,Paris 14ème (75014),1.0,3.0,,75014,14.0
Appartement à louer,67.0,2780,"Muette Nord, Paris 16ème (75016)",2.0,3.0,3.0,75016,16.0
Appartement à louer,28.0,1126,Paris 15ème (75015),0.0,1.0,4.0,75015,15.0
Appartement à louer,103.0,3490,"Auteuil Nord, Paris 16ème (75016)",3.0,4.0,,75016,16.0
Appartement à louer,14.0,660,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,121.0,4350,"Auteuil Nord, Paris 16ème (75016)",3.0,5.0,5.0,75016,16.0
Appartement à louer,42.0,1395,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",1.0,2.0,4.0,75011,11.0
Appartement à louer,47.0,2600,"Muette Sud, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer,120.0,1150,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris (75013)",3.0,5.0,1.0,75013,
Appartement à louer,37.0,1320,"Europe, Paris 8ème (75008)",1.0,2.0,6.0,75008,8.0
Studio à louer - logement étudiant,28.0,800,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,1.0,75015,15.0
Studio à louer,32.0,1257,Paris 20ème (75020),0.0,1.0,,75020,20.0
Appartement à louer,60.0,500,"Pont de Flandre, Paris (75019)",2.0,3.0,,75019,
Appartement à louer,280.0,15500,"Porte Dauphine, Paris 16ème (75016)",4.0,6.0,,75016,16.0
Appartement à louer - logement étudiant,19.2,980,"Arsenal, Paris 4ème (75004)",0.0,1.0,4.0,75004,4.0
Appartement à louer,42.0,2350,"Porte Dauphine, Paris 16ème (75116)",0.0,1.0,,75116,16.0
Appartement à louer,38.0,1290,"Bel-Air Nord, Paris 12ème (75012)",1.0,2.0,3.0,75012,12.0
Appartement à louer,217.0,16500,"Chaillot, Paris 16ème (75116)",4.0,6.0,,75116,16.0
Appartement à louer,33.1,1301,"Olympiades-Choisy, Paris 13ème (75013)",1.0,2.0,,75013,13.0
Appartement à louer,198.0,17000,"Triangle d'Or, Paris 8ème (75008)",3.0,6.0,4.0,75008,8.0
Appartement à louer,71.0,2850,Paris 17ème (75017),2.0,3.0,4.0,75017,17.0
Appartement à louer,29.0,1499,"Montmartre, Paris 18ème (75018)",1.0,2.0,2.0,75018,18.0
Appartement à louer,15.0,750,"Amandiers, Paris 20ème (75020)",0.0,1.0,,75020,20.0
Appartement à louer,33.0,1350,"Porte Dauphine, Paris (75016)",0.0,1.0,6.0,75016,
Appartement à louer,109.0,3635,"Auteuil Sud, Paris (75016)",2.0,3.0,,75016,
Appartement à louer,35.0,2300,"Porte Dauphine, Paris (75016)",1.0,2.0,7.0,75016,
Appartement à louer,72.0,4600,"Palais Royal, Paris (75001)",1.0,2.0,,75001,
Appartement à louer,77.0,3300,"Goutte d'Or-Château Rouge, Paris (75018)",2.0,4.0,,75018,
Appartement à louer,287.0,11860,"Triangle d'Or, Paris 8ème (75008)",8.0,8.0,3.0,75008,8.0
Appartement à louer,29.8,1326,"Archives, Paris 3ème (75003)",0.0,1.0,,75003,3.0
Studio à louer,15.0,570,"Aligre-Gare de Lyon, Paris 12ème (75012)",0.0,1.0,4.0,75012,12.0
Studio à louer,21.0,620,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,3.0,75018,18.0
Appartement à louer,48.0,2080,"Les Halles, Paris 1er (75001)",1.0,2.0,,75001,1.0
Appartement à louer - Première occupation,24.2,1450,Paris 11ème (75011),0.0,1.0,,75011,11.0
Appartement à louer,22.0,1040,"Triangle d'Or, Paris 8ème (75008)",0.0,1.0,,75008,8.0
Appartement à louer,18.0,1100,"Aligre-Gare de Lyon, Paris (75012)",0.0,1.0,,75012,
Appartement à louer,58.0,1750,Paris 13ème (75013),1.0,3.0,2.0,75013,13.0
Appartement à louer,158.0,12500,"Chaillot, Paris 16ème (75016)",3.0,6.0,6.0,75016,16.0
Appartement à louer,32.0,1540,"Bel-Air Sud, Paris (75012)",0.0,1.0,,75012,
Appartement à louer - Première occupation,135.0,5995,"Odéon, Paris 6ème (75006)",3.0,5.0,,75006,6.0
Appartement à louer,55.0,3400,"Monnaie, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,15.0,1500,"Porte Dauphine, Paris 16ème (75116)",0.0,1.0,6.0,75116,16.0
Appartement à louer,15.0,1700,"Muette Nord, Paris 16ème (75016)",0.0,1.0,6.0,75016,16.0
Appartement à louer,14.0,2150,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,4.0,75017,17.0
Appartement à louer,27.0,2110,"Chaillot, Paris 16ème (75116)",0.0,1.0,,75116,16.0
Appartement à louer,24.0,2100,"Val de Grace, Paris 5ème (75005)",0.0,1.0,3.0,75005,5.0
Appartement à louer,14.0,1400,"Citroën-Boucicaut, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,33.0,2200,"Porte Dauphine, Paris 16ème (75116)",0.0,1.0,1.0,75116,16.0
Appartement à louer,35.0,2050,"Saint Merri, Paris 4ème (75004)",0.0,1.0,3.0,75004,4.0
Appartement à louer,21.0,1650,"Saint Germain des Prés, Paris 6ème (75006)",0.0,1.0,5.0,75006,6.0
Appartement à louer,15.0,1600,"Montmartre, Paris 18ème (75018)",0.0,1.0,1.0,75018,18.0
Appartement à louer,42.0,3600,"Triangle d'Or, Paris 8ème (75008)",0.0,1.0,5.0,75008,8.0
Appartement à louer,21.0,2450,"Monnaie, Paris 6ème (75006)",0.0,1.0,4.0,75006,6.0
Appartement à louer,13.0,580,"République-Saint Ambroise, Paris (75011)",0.0,1.0,,75011,
Appartement à louer,62.0,2434,"Chaillot, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,31.0,1790,"Vaugirard-Parc des Expositions, Paris (75015)",0.0,1.0,,75015,
Appartement à louer,155.0,9900,"Triangle d'Or, Paris 8ème (75008)",3.0,5.0,5.0,75008,8.0
Appartement à louer,34.0,1550,Paris 3ème (75003),1.0,2.0,4.0,75003,3.0
Appartement à louer,120.0,9500,"Triangle d'Or, Paris 8ème (75008)",2.0,4.0,1.0,75008,8.0
Appartement à louer,34.0,1050,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,2.0,3.0,75018,18.0
Studio à louer - logement étudiant,25.0,890,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,1.0,75018,18.0
Appartement à louer,83.0,4950,"Arts et Métiers, Paris 3ème (75003)",3.0,5.0,,75003,3.0
Studio à louer,30.0,950,"Bois de Vincennes, Saint-Mandé (94160)",0.0,1.0,,94160,
Appartement à louer,74.0,4100,"Notre Dame des Champs, Paris 6ème (75006)",2.0,3.0,1.0,75006,6.0
Appartement à louer,193.0,6257,"Legendre-Lévis, Paris 17ème (75017)",5.0,7.0,3.0,75017,17.0
Appartement à louer,223.0,7800,"Champerret-Berthier, Paris 17ème (75017)",5.0,7.0,6.0,75017,17.0
Appartement à louer,65.0,2350,"Muette Nord, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer,24.0,750,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",0.0,1.0,2.0,75013,13.0
Studio à louer - logement étudiant,9.0,410,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,,75009,9.0
Appartement à louer,37.0,1400,Paris 18ème (75018),1.0,2.0,2.0,75018,18.0
Appartement à louer,62.0,2280,Paris 16ème (75016),1.0,2.0,2.0,75016,16.0
Appartement à louer,18.0,900,"Porte Dauphine, Paris (75016)",0.0,1.0,,75016,
Appartement à louer,50.0,1950,"Champerret-Berthier, Paris (75017)",1.0,2.0,,75017,
Appartement à louer,26.0,1040,"Dupleix-Motte Picquet, Paris (75015)",0.0,1.0,,75015,
Appartement à louer,53.0,1815,"Clichy-Trinité, Paris 9ème (75009)",1.0,2.0,,75009,9.0
Appartement à louer,260.0,17000,"Triangle d'Or, Paris 8ème (75008)",4.0,7.0,,75008,8.0
Appartement à louer - Première occupation,300.0,14500,"Porte Dauphine, Paris 16ème (75016)",5.0,8.0,2.0,75016,16.0
Appartement à louer,64.4,1990,Paris 13ème (75013),2.0,3.0,7.0,75013,13.0
Appartement à louer,38.6,1260,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,3.0,75016,16.0
Appartement à louer,46.0,2400,Paris 7ème (75007),1.0,2.0,2.0,75007,7.0
Appartement à louer,40.0,1600,"Auteuil Sud, Paris 16ème (75016)",1.0,2.0,1.0,75016,16.0
Appartement à louer,19.1,679,"Saint Blaise, Paris 20ème (75020)",0.0,1.0,1.0,75020,20.0
Studio à louer,26.0,742,"République-Saint Ambroise, Paris 11ème (75011)",0.0,1.0,2.0,75011,11.0
Studio à louer,16.0,575,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,2.0,75017,17.0
Studio à louer,19.0,662,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,2.0,75018,18.0
Appartement à louer,35.0,2000,"Les Halles, Paris 1er (75001)",1.0,2.0,,75001,1.0
Studio à louer,24.0,735,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,1.0,75016,16.0
Appartement à louer,20.0,900,"Porte Dauphine, Paris (75016)",0.0,1.0,,75016,
Appartement à louer,21.0,1150,"Auteuil Nord, Paris (75016)",0.0,1.0,,75016,
Appartement à louer,25.0,1550,"Saint Gervais, Paris 4ème (75004)",0.0,1.0,,75004,4.0
Appartement à louer,39.0,2990,"Vendôme, Paris 1er (75001)",0.0,1.0,,75001,1.0
Appartement à louer,13.0,1670,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,3.0,75015,15.0
Appartement à louer,18.0,1200,"Secrétan, Paris 19ème (75019)",0.0,1.0,,75019,19.0
Appartement à louer,15.0,1200,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,3.0,75015,15.0
Appartement à louer,114.0,11700,"Porte Dauphine, Paris 16ème (75016)",2.0,3.0,5.0,75016,16.0
Appartement à louer,11.0,690,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,1.0,75016,16.0
Appartement à louer,30.0,1301,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,65.0,3290,Paris 15ème (75015),2.0,3.0,4.0,75015,15.0
Appartement à louer,101.0,2950,"Pont de Flandre, Paris (75019)",3.0,4.0,,75019,
Appartement à louer,170.0,15000,"Chaillot, Paris 16ème (75016)",4.0,5.0,,75016,16.0
Appartement à louer,70.0,4150,"Montorgueil-Saint Denis, Paris (75002)",3.0,4.0,,75002,
Appartement à louer,19.0,1667,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",0.0,1.0,,75002,2.0
Appartement à louer,30.0,1500,Paris 11ème (75011),0.0,1.0,,75011,11.0
Appartement à louer,35.0,1600,"Saint Philippe du Roule, Paris 8ème (75008)",0.0,1.0,5.0,75008,8.0
Appartement à louer,234.8,7338,"Parc Monceau, Paris 8ème (75008)",4.0,7.0,3.0,75008,8.0
Appartement à louer,115.0,10000,"Rennes, Paris 6ème (75006)",4.0,5.0,1.0,75006,6.0
Appartement à louer,62.0,1895,Paris 17ème (75017),1.0,2.0,4.0,75017,17.0
Appartement à louer,30.0,1200,Paris 13ème (75013),1.0,2.0,,75013,13.0
Appartement à louer,28.0,1150,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,2.0,2.0,75008,8.0
Appartement à louer,58.0,1745,"Louis Blanc-Aqueduc, Paris 10ème (75010)",1.0,3.0,3.0,75010,10.0
Appartement à louer,30.7,1700,Paris 6ème (75006),0.0,1.0,4.0,75006,6.0
Appartement à louer,109.5,3390,"Muette Sud, Paris 16ème (75016)",3.0,4.0,1.0,75016,16.0
Appartement à louer,36.0,1522,"République-Saint Ambroise, Paris 11ème (75011)",1.0,1.0,,75011,11.0
Appartement à louer,94.0,2100,"Bassin de la Villette, Paris 19ème (75019)",2.0,3.0,4.0,75019,19.0
Appartement à louer,127.0,6230,"Ternes-Maillot, Paris 17ème (75017)",3.0,4.0,,75017,17.0
Appartement à louer,42.0,1300,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,2.0,3.0,75018,18.0
Appartement à louer,39.0,1500,Paris 8ème (75008),1.0,2.0,,75008,8.0
Studio à louer,20.0,721,Paris 18ème (75018),0.0,1.0,1.0,75018,18.0
Appartement à louer,12.0,720,Paris 16ème (75016),0.0,1.0,,75016,16.0
Appartement à louer,48.0,1995,Paris 15ème (75015),1.0,3.0,3.0,75015,15.0
Appartement à louer,60.0,2400,Paris 17ème (75017),1.0,3.0,2.0,75017,17.0
Appartement à louer,157.0,5400,Paris 16ème (75116),3.0,5.0,2.0,75116,16.0
Appartement à louer,83.0,3700,Paris 8ème (75008),2.0,4.0,4.0,75008,8.0
Appartement à louer,150.0,12700,Paris 8ème (75008),3.0,5.0,,75008,8.0
Appartement à louer,75.0,2350,"Montsouris Dareau, Paris (75014)",2.0,3.0,,75014,
Appartement à louer,40.0,1300,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,2.0,5.0,75015,15.0
Maison à louer,132.0,4500,Paris 13ème (75013),3.0,7.0,,75013,13.0
Appartement à louer,45.0,1750,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,145.0,6800,Paris 8ème (75008),3.0,5.0,,75008,8.0
Appartement à louer,68.0,3500,"Trudaine-Maubeuge, Paris 9ème (75009)",2.0,3.0,1.0,75009,9.0
Appartement à louer,50.0,2600,"Porte Dauphine, Paris 16ème (75016)",0.0,3.0,3.0,75016,16.0
Appartement à louer,37.4,1340,Paris 12ème (75012),1.0,2.0,,75012,12.0
Appartement à louer,70.0,2300,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,3.0,75007,7.0
Appartement à louer,25.0,1490,"Palais Royal, Paris 1er (75001)",0.0,1.0,,75001,1.0
Appartement à louer,127.0,9400,"Arsenal, Paris 4ème (75004)",2.0,3.0,,75004,4.0
Appartement à louer,12.0,650,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,116.0,7000,Paris 16ème (75016),2.0,4.0,,75016,16.0
Appartement à louer,40.0,2450,"Citroën-Boucicaut, Paris 15ème (75015)",0.0,1.0,21.0,75015,15.0
Appartement à louer,27.0,1400,"Montmartre, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,31.0,960,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,2.0,2.0,75013,13.0
Appartement à louer,75.0,2350,"Montsouris Dareau, Paris 14ème (75014)",2.0,3.0,7.0,75014,14.0
Appartement à louer,35.0,1050,Paris 19ème (75019),1.0,2.0,4.0,75019,19.0
Studio à louer - logement étudiant,13.0,550,"Pont de Flandre, Paris 19ème (75019)",0.0,1.0,,75019,19.0
Appartement à louer,39.6,1150,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,4.0,75016,16.0
Studio à louer - logement étudiant,18.0,790,"Sainte Avoie, Paris 3ème (75003)",0.0,1.0,2.0,75003,3.0
Appartement à louer,18.0,950,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,6.0,75010,10.0
Appartement à louer,122.0,6800,"Chaillot, Paris 16ème (75016)",3.0,4.0,,75016,16.0
Studio à louer,37.0,1150,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,4.0,75015,15.0
Appartement à louer,41.1,1413,Paris 20ème (75020),1.0,2.0,,75020,20.0
Appartement à louer,95.0,3300,Paris 15ème (75015),2.0,3.0,5.0,75015,15.0
Appartement à louer,63.0,2300,Paris 17ème (75017),2.0,3.0,,75017,17.0
Appartement à louer,55.0,2250,"Archives, Paris 3ème (75003)",1.0,2.0,,75003,3.0
Studio à louer,16.0,582,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,2.0,75011,11.0
Appartement à louer,31.0,1740,Paris 4ème (75004),1.0,2.0,,75004,4.0
Studio à louer,18.0,659,"Muette Nord, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,58.0,1700,Paris 13ème (75013),1.0,2.0,,75013,13.0
Appartement à louer,26.0,1070,"Epinettes-Bessières, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,23.0,1195,"Arts et Métiers, Paris 3ème (75003)",0.0,1.0,,75003,3.0
Appartement à louer,45.0,2100,"Muette Sud, Paris (75016)",2.0,3.0,,75016,
Appartement à louer,26.0,850,"Pereire-Malesherbes, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Studio à louer,26.0,1201,Paris 8ème (75008),0.0,1.0,1.0,75008,8.0
Appartement à louer,26.0,790,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,3.0,75011,11.0
Appartement à louer,31.0,930,"Patay-Masséna, Paris 13ème (75013)",1.0,2.0,4.0,75013,13.0
Appartement à louer,92.0,3800,"Chaillot, Paris 16ème (75016)",3.0,4.0,,75016,16.0
Studio à louer,20.0,595,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,2.0,75016,16.0
Appartement à louer,80.0,2350,"Jean Moulin-Porte d'Orléans, Paris (75014)",4.0,4.0,2.0,75014,
Appartement à louer,74.0,2150,"Pernety, Paris 14ème (75014)",1.0,3.0,3.0,75014,14.0
Appartement à louer,260.0,8819,"Chaillot, Paris 16ème (75016)",0.0,5.0,1.0,75016,16.0
Appartement à louer,32.0,1257,Paris 20ème (75020),0.0,3.0,,75020,20.0
Appartement à louer,30.0,1650,"Lorette-Martyrs, Paris (75009)",1.0,2.0,,75009,
Appartement à louer,26.0,788,"Faubourg du Temple-Hôpital Saint Louis, Paris 11ème (75011)",0.0,1.0,3.0,75011,11.0
Appartement à louer - Première occupation,27.0,1450,"Violet Commerce, Paris 15ème (75015)",1.0,2.0,2.0,75015,15.0
Studio à louer - logement étudiant,14.0,690,"Gambetta, Paris 20ème (75020)",0.0,1.0,2.0,75020,20.0
Appartement à louer,35.0,1328,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème (75013)",0.0,1.0,4.0,75013,13.0
Appartement à louer,29.0,1100,Paris 19ème (75019),1.0,,,75019,19.0
Appartement à louer,89.0,5000,"Montorgueil-Saint Denis, Paris (75002)",0.0,4.0,,75002,
Appartement à louer,25.0,1360,Paris 16ème (75016),1.0,2.0,,75016,16.0
Appartement à louer,55.0,2050,"Triangle d'Or, Paris (75016)",1.0,2.0,,75016,
Appartement à louer,67.0,2550,Paris 4ème (75004),1.0,3.0,,75004,4.0
Appartement à louer,300.0,25000,"Gros Caillou, Paris 7ème (75007)",4.0,6.0,,75007,7.0
Appartement à louer,20.0,900,"Buttes Aux Cailles-Glacière, Paris (75013)",0.0,1.0,,75013,
Appartement à louer,30.0,1200,"Manin-Jaurès, Paris (75019)",0.0,1.0,,75019,
Studio à louer,32.0,1170,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer,69.0,2200,Paris 18ème (75018),2.0,3.0,,75018,18.0
Appartement à louer,29.4,960,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",0.0,1.0,1.0,75018,18.0
Appartement à louer,35.0,1623,"Palais Royal, Paris 1er (75001)",1.0,2.0,1.0,75001,1.0
Appartement à louer,47.1,1500,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,14.0,700,Paris 18ème (75018),0.0,1.0,5.0,75018,18.0
Appartement à louer,30.0,1350,"Muette Sud, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,36.0,1390,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,2.0,,75017,17.0
